,y,Advt_12M_Usd,Asset_Turnover,Bb_Yld,Bv,Capex_Ps_Cf,Cash_Per_Share,Cf_Sales,Debtequity,Div_Yld,Eps,Mkt_Cap_12M_Usd,Mom_11M_Usd,Pb,Pe,Roe,Share_Turn_12M,Vol1Y_Usd
269068,0.171,1.4583447290826879,1.5950836886504651,1.155361333307007,1.570521329222531,1.494233295814749,0.6959110734159835,-1.4741231823593537,-0.6072370752954663,1.2149465056240802,1.5631838910030704,1.3967297597867407,-0.6779304674957518,-0.13441708529287044,-1.3785462310970964,1.0280622668202983,0.2995612876899834,0.6654598883504879
98693,-0.105,0.5580613983338439,1.1075673885782797,0.46602343766159965,-0.5019533728393926,0.3383457872144135,1.2955850552324517,-0.30598215321088246,-0.7471026944073028,-1.5038032057252928,0.6592838388259905,-0.1310562628112262,1.485228295942293,0.8516909106723491,0.9054454385868592,0.5686673269854338,1.6163903619244389,1.1503753567646406
135524,0.165,-1.3463841090194797,-0.9121429974350593,0.6038910167906812,-0.052917187392642416,0.5134802582144644,0.5900862530954305,0.897557088942088,0.37182225848738876,-0.5278417708819283,-0.418443146462066,-0.5824475876697165,-1.166385672143052,-1.296615794823308,0.4561356019277204,-1.0568839985840877,-1.6063755302809388,-0.8931969744092889
65056,-0.027999999999999997,-0.8962424436450578,1.2816803528897747,0.8796261750488441,-0.9164483132517772,0.23326510461438332,-0.08013760893474,-0.5183714312378772,-0.5373042657395481,1.493792629865042,-0.1750854401066983,-0.9296716837147089,0.4734282291728849,-0.6274710832754803,-0.9292363944379576,-0.1734321912093478,-0.6707338196406679,-1.2395651661336837
122469,-0.157,-0.06521167679997121,-0.21569114018908028,-0.6024503005887821,-0.22562341256446936,-0.9576492981859623,-0.009587728721037806,0.3311856808701018,-1.096766742186894,-1.0158224883036107,-0.5922700795730428,-0.1657786724157255,-1.4106132744667026,0.0064554855593037235,1.5794101935755676,-0.5621509864542332,0.6114418579034073,0.249818058281214
210180,-0.040999999999999995,0.3849299885744507,-1.2603689260580488,-0.5679834058065116,0.8451551835008578,1.77444844941483,-1.702784853849889,1.6409195620365695,0.9662511397126938,1.3892253332746813,0.9374069318035538,0.7022815676967555,-0.18947526284845137,-0.9796525104059158,0.11915322443336641,-0.9508697816991187,-0.22023966266572256,-1.4473860811683208
4411,-0.016,-0.34222193241499993,1.4209707243389706,-0.947119248411486,-1.6418144589734505,-1.5881333937861453,0.2020619119200688,0.1541946158476064,0.022158210707797672,-0.35356294323132725,-0.5575046929508475,-0.9296716837147089,0.8572144613957637,0.0064554855593037235,1.5045252207990445,0.003258170265600122,1.1658962049494934,0.8040071650402459
104888,-0.002,-1.6233943646345086,-0.5639170688120697,-1.6364571440568934,-0.4328708827706617,-1.6581871821861653,-1.667509913743038,-1.7219106733908476,-0.9918675278530166,1.0058119124433593,-1.1832816521503642,-1.1727285509462038,0.19431096937442768,-1.543142793814613,1.6542951663520904,-1.268912432354025,-1.6756823236616996,0.7000967075229274
204635,0.009000000000000001,0.2117985788150579,-1.22554633319575,-0.5679834058065116,0.776072693432127,1.3891526132147185,-1.5616850934224848,1.6055213490320706,0.9662511397126938,1.5635041609252818,0.9374069318035538,0.5981143388832582,0.8223248039209565,-0.4513803697102626,-0.2178291530609878,-0.10275604661936875,-0.5321202328791463,-1.4127492619958812
106711,0.035,-1.2078789812119655,-1.6085948546810385,-1.4641226701455414,-0.39832963773629626,-0.9576492981859623,-1.3853103928882295,1.2515392189870793,1.700545640049835,0.4481196639614366,-0.4879739197064568,-1.3116181893642007,0.2989799417988489,-1.5079246511015694,-1.266218771932312,-0.7388413479291814,-0.8786541997829503,0.041997143246577294
58899,0.022000000000000002,-1.4502629548751156,-1.5041270760941414,1.2587620176538183,-0.9855308033205081,-1.0627299807859927,-0.8561862912854634,0.366583893874601,-0.15267381318199785,1.1103792090337197,-0.7313316260618244,-1.3810630085731992,-0.4337028651721016,-1.2613976521102643,-0.4424840713905572,-0.7741794202241709,-1.4677619435194171,-0.616102421029773
234248,-0.017,0.31567742467069343,-1.22554633319575,-0.947119248411486,1.1560263888101463,1.2140181422146674,-1.4558602731019314,1.6409195620365695,0.8263855206008572,1.598359926455402,0.207333812737451,0.875893615719252,-0.8523787548697876,-0.48659851242330615,0.7931179794220744,-0.8095174925191604,-0.9826143898540916,-0.8239233360644099
155445,0.195,1.0428293456601445,1.2120351671651766,1.4655633863474407,0.18887152784791555,0.618560940814495,1.6130595161941113,0.6143713849060951,-0.9219347182970983,-1.120389784893971,1.0069377050479447,0.7717263869057541,-0.8523787548697876,1.2038723378027847,-1.0041213672144806,1.4521191343601736,1.443123378472537,0.8386439842126855
87290,-0.081,0.3503037066225721,1.2816803528897747,1.603430965476522,-0.640118352976854,0.12818442201435276,0.7664609536296856,-0.6599642832558738,-1.3764979804105668,-0.9809667227734905,-0.03602389361791686,-0.23522349162472406,0.4036489142232705,0.7108183398201747,0.4186931155394588,0.5686673269854338,1.5124301718532975,0.07663396241901681
53474,0.055999999999999994,-1.58876808268263,-1.5041270760941414,-1.2917881962341897,-1.0546132933892387,-1.2378644517860435,0.2726117921337706,0.5081767458925976,0.8613519253788164,1.4240810988048014,-1.4961701317501228,-1.5199526469911964,0.5083178866476921,-0.7331255114146111,0.00682576526858161,-1.4809408661239627,-1.537068736900178,0.942554441730004
282887,-0.013000000000000001,1.7353549846977168,-0.9469655902973583,1.3966295967828999,1.743227554394358,0.9688298828145966,0.7311860135228345,0.29578746786560267,1.630612830493917,0.8315330847927584,0.9374069318035538,1.7439538558317331,-1.3408339595170882,1.5208356222201769,0.7182330066455512,1.5227952789501529,-0.9826143898540916,-0.1311869526156203
90402,0.094,-0.6538584699819076,1.4557933172012696,0.25922206896797717,-0.6055771079424886,0.16321131621436297,0.9428356541639411,-1.0139464133008649,-0.6422034800734255,-0.35356294323132725,0.4854569057150139,-0.6866148164832143,-0.3639235502224872,-0.38094408428417537,-1.0790063399910037,0.4979911823954545,0.022334114166940287,-0.1311869526156203
271203,0.043,1.2852133193232946,-1.713062633267935,1.224295122871548,1.6050625742568965,0.5835340466144848,-0.8914612313923145,1.5347249230230726,0.9312847349347347,0.1344177741903552,1.2850607980255075,1.3967297597867407,0.15942131189962047,-1.0853069385450467,-1.2287762855440503,-0.24410833579932706,-0.3588532494272441,-0.09655013344318078
54457,-0.062,-1.5195155187788727,-1.1907237403334507,1.1898282280892774,-1.0546132933892387,0.023103739414322196,0.025687211385813292,0.012601763829609773,1.5606800209379985,-0.5278417708819283,0.7983453853147722,-1.5199526469911964,0.5432075441224993,-1.226179509397221,-1.0790063399910037,-0.6328271310442125,-1.294494960067515,-1.5859333578580788
233,-0.09699999999999999,0.2117985788150579,0.7593414599552902,-1.6019902492746232,-1.6763557040078159,0.8637492002145659,0.4489864926680261,-0.6245660702513746,0.022158210707797672,-1.155245550424091,0.1725684261152556,-0.8949492741102097,0.2989799417988489,0.0064554855593037235,-1.678086122203189,0.003258170265600122,1.6856971553051996,1.531380367661475
144209,0.11,0.2117985788150579,0.7941640528175893,-0.05097998407245611,0.05070654771045386,-0.11700383738571837,-0.5739867704306548,-0.6245660702513746,1.0361839492686122,0.517831195021677,0.34639535922623227,0.3897798812562624,-0.9570477272942093,0.8164727679593056,-0.5922540169436034,1.204752628295246,0.1262943042380816,-1.5166597195131997
59157,-0.146,-1.2078789812119655,0.4459381241945998,-0.6024503005887821,-0.9855308033205081,1.2490450364146777,0.5195363728817283,1.0037517279555854,-0.04777459884812062,0.8663888503228786,0.207333812737451,-1.0338389125282068,0.7525454889713421,-0.2752896561450448,-0.9666788808262192,0.35663889321549597,-1.2251881666867543,-0.7200128785470915
51554,-0.016,-1.2771315451157226,0.8638092385421873,-1.2573213014519193,-1.089154538423604,-1.342945134386074,-0.43288701000325064,-0.8015571352738702,-0.187640217959957,-0.17928411558072643,-0.5922700795730428,-1.1380061413417046,1.555007610891907,0.1121099136984345,-0.4799265577788188,0.4273150378054752,-1.0172677865444721,0.3537285157985326
276571,0.166,1.423718447130809,-0.5639170688120697,-1.32625509101646,1.6741450643256273,1.073910565414627,-1.3147605126745274,-0.41217679222437975,-0.187640217959957,-1.120389784893971,0.24209919935964602,1.6050642174137362,1.136331721194221,0.7108183398201747,1.7291801391286137,-1.3395885769440044,-0.49746683618876586,0.3883653349709721
7290,0.026000000000000002,-1.6926469285382657,-1.713062633267935,1.3621627020006295,-1.6072732139390848,0.023103739414322196,0.025687211385813292,0.012601763829609773,-1.5163635995224034,-1.538658971255413,-0.5922700795730428,-1.6935646950136924,0.4385385716980777,-1.7192335073798306,-1.5657586630384042,-1.0922220708790773,-0.46281343949838544,-0.23509741013293867
67797,0.102,0.24642486076693615,-0.354981511638276,1.0519606489601963,-0.8819070682174118,-0.9226224039859522,1.1897602349118985,1.3577338580005767,-1.4464307899664852,-0.8066878951228894,-0.0012585069957214506,0.28561265244276457,-0.15458560537364416,1.5208356222201769,1.5419677071873061,0.6746815438704021,0.4728282711418856,-0.09655013344318078
276550,0.09300000000000001,1.6314761388420806,1.2468577600274757,0.5694241220084109,1.6741450643256273,0.688614729214515,1.6836093964078134,-1.297132117336858,0.05712461548575682,-0.17928411558072643,1.597949277625266,1.6745090366227346,0.9269937763453782,0.8516909106723491,-0.18038666667272618,1.063400339115288,-1.363801753448276,-1.3434756236510024
24998,-0.14800000000000002,-1.3463841090194797,-0.6335622545366677,1.0519606489601963,-1.400025743732893,-1.553106499586135,-0.9267361714991657,-0.6245660702513746,-1.3065651708546488,-1.085534019363851,-1.3223431986391458,-1.4157854181776985,-1.2012753296178593,-0.16963522800591405,1.7666226255168753,-1.3395885769440044,-1.1212279766156132,0.942554441730004
2474,-0.198,0.454182552478208,-0.9469655902973583,-1.3951888805810009,-1.6763557040078159,1.529260190014759,-1.3853103928882295,0.012601763829609773,0.022158210707797672,-0.5626975364120482,-1.6699970648610996,0.5633919292787588,0.15942131189962047,0.0064554855593037235,0.00682576526858161,-1.72830737218889,0.43817487445150516,1.7045644635236725
99272,0.013999999999999999,-0.3075956504631215,-1.6782400404056361,0.22475517418570679,-0.5019533728393926,-1.6932140763861756,0.3431616723474728,0.6143713849060951,1.3858479970482032,0.20412930525059558,-0.7313316260618244,-0.8255044549012113,0.4734282291728849,-0.9796525104059158,0.7556754930338129,-1.1628982154690566,0.85401563473607,0.8386439842126855
117532,-0.025,0.2117985788150579,1.629906281512764,0.6728248063552217,-0.2947059026332002,-0.08197694318570838,-0.4681619501101017,-1.2617339043323588,-1.4464307899664852,-0.10957258452048622,0.6592838388259905,0.11200060442026856,1.3805593235178715,0.6756001971071312,-0.5922540169436034,1.204752628295246,0.6114418579034073,1.4967435484890355
254145,-0.008,1.4583447290826879,-0.21569114018908028,1.155361333307007,1.3978151040507043,1.0038567770146067,-0.8914612313923145,-0.0935928751838877,1.4208144018261624,0.5875427260819174,1.3198261846477028,1.3967297597867407,-0.5732614950713302,-0.3105077988580884,-1.5657586630384042,1.3814429897701943,0.6460952545937874,-0.4082815059951361
162320,-0.071,0.3849299885744507,0.3414703456077029,-0.4301158266774302,0.257954017916646,-0.046950048985698184,-0.6798115907512081,0.6143713849060951,-0.7820690991852619,-0.5626975364120482,-1.1485162655281689,0.5981143388832582,1.2410006936186426,1.0629997669506106,1.3173127888577365,0.07393431485557937,-0.04697267921382059,-0.1311869526156203
194254,0.005,-0.030585394848092577,-1.0166107760219563,-0.5335165110242415,0.6724489583290307,-1.3079182401860638,0.1667869718132177,0.012601763829609773,-0.7820690991852619,-0.8763994261831298,-0.38367775983987057,-0.06161144360222784,0.892104118870571,-1.2613976521102643,-1.5657586630384042,0.10927238715056899,0.6114418579034073,0.6654598883504879
126013,0.08900000000000001,0.48880883443008666,1.2816803528897747,-0.8092516692824043,-0.19108216753010393,-0.2571114141857591,0.5900862530954305,-0.9785482002963658,-1.2366323612987304,-0.35356294323132725,0.9374069318035538,-0.02688903399772856,0.8572144613957637,0.5347276262549572,0.7556754930338129,0.003258170265600122,1.3045097917110153,0.18054441993633535
262643,0.011000000000000001,1.2505870373714159,-0.9121429974350593,-1.050519932758297,1.5014388391538005,1.529260190014759,-0.9620111116060167,0.8621588759375889,1.0711503540465712,1.4589368643349216,1.1112338649145306,1.3620073501822416,-0.3290338927476802,-0.7683436541276545,-1.1164488263792653,0.07393431485557937,0.05698751085732072,-1.5512965386856392
172004,-0.14800000000000002,-0.2037168046074856,-1.0166107760219563,-1.4296557753632713,0.3961189980541077,-0.8175417213859216,-1.6322349736361867,-0.022796449174889388,-0.8170355039632211,0.3784081329011962,0.06827226624866937,0.28561265244276457,-0.015026975474415543,-0.09919894257982705,0.08171073804510481,-0.06741797432437913,-0.6360804229502874,-0.5814656018573334
210179,0.019,0.4195562705263294,-1.2603689260580488,-0.7747847745001339,0.8451551835008578,1.77444844941483,-1.702784853849889,1.6409195620365695,0.9662511397126938,1.4240810988048014,0.9374069318035538,0.7022815676967555,-0.25925457779806577,-1.050088795832003,0.04426825165684321,-0.9508697816991187,-0.22023966266572256,-1.4127492619958812
179517,0.026000000000000002,-0.5153533421743931,-1.5737722618187395,0.5004903324438701,0.46520148812283857,-1.2378644517860435,-0.7856364110717612,0.7913624499285905,0.16202382981963426,0.761821553732518,-0.696566239439629,-0.3046683108337226,0.4036489142232705,-1.296615794823308,-0.9292363944379576,-0.5621509864542332,-0.3588532494272441,-0.6507392402022125
59712,-0.008,-0.8962424436450578,0.9334544242667852,1.0174937541779259,-0.9855308033205081,-0.9226224039859522,-1.3853103928882295,-0.730760709264872,0.1969902345975934,-1.085534019363851,-0.7313316260618244,-0.09633385320672712,-0.6081511525461374,0.6051639116810444,-1.0415638536027423,1.1694145560002565,-1.4677619435194171,0.9079176225575645
229542,-0.132,0.7658190900451154,-1.051433368884255,0.017953805492084706,1.0869438987414157,1.1439643538146471,-0.6798115907512081,1.6409195620365695,0.23195663937555255,0.6572542571421575,-0.7313316260618244,0.32033506204726386,-1.724620191739967,-1.5079246511015694,-1.0790063399910037,-0.84485556481415,1.6163903619244389,1.5660171868339146
153488,0.087,0.17717229686317926,0.3066477527454039,0.017953805492084706,0.15433028281355013,1.6343408726147894,1.7188843365146644,-0.16438930119288583,1.7355120448277943,-0.9461109572433702,-1.704762451483295,-1.1032837317372053,-1.6548408767903526,-1.7192335073798306,0.00682576526858161,-1.6929692998939003,1.7203505519955802,1.6699276443512332
36780,0.01,-0.6192321880300289,-0.1460459544644823,-0.6713840901533229,-1.261860763595431,0.12818442201435276,-0.6092617105375059,0.5081767458925976,-0.6771698848513846,-1.1901013159542113,-1.4961701317501228,-1.1032837317372053,1.0316627487697998,-1.226179509397221,0.00682576526858161,-1.551617010713942,0.85401563473607,1.4621067293165964
279305,-0.016,1.7353549846977168,-0.42462669736287395,1.2587620176538183,1.7086863093599927,-1.132783769186013,0.3431616723474728,0.9329553019465872,-0.7121362896293438,0.9012446158529989,0.1725684261152556,1.709231446227234,-1.1314960146682451,0.041673628272347316,-1.266218771932312,0.8867099776403399,0.2995612876899834,0.07663396241901681
158790,-0.115,0.4195562705263294,0.6896962742306924,0.328155858532518,0.22341277288228098,-0.46727277938582007,-0.11541254904159091,-1.1555392653188616,-0.5722706705175072,-1.2946686125445719,-0.8703931725506059,-0.06161144360222784,-0.503482180121716,-0.09919894257982705,1.5045252207990445,-1.021545926289098,1.373816585091776,0.5269126116607301
34900,-0.023,-1.2078789812119655,0.8638092385421873,0.08688759505662552,-1.261860763595431,0.023103739414322196,0.025687211385813292,-0.9431499872918666,0.30188944893147046,-0.8763994261831298,1.7370108241140474,-1.1032837317372053,-0.294144235272873,-0.24007151343200123,-0.3301566122257726,0.17994853174054823,-1.1905347699963738,-0.5121919635124547
26250,0.099,-1.4156366729232368,-0.5290944759497709,0.6383579115729513,-1.3654844986985273,1.6693677668147995,-1.667509913743038,0.1541946158476064,0.44175506804330705,-0.5626975364120482,-0.38367775983987057,-1.2421733701552022,0.019862682000391662,0.32341876997669566,1.4296402480225212,-0.8095174925191604,-1.5024153402097975,-0.44291832516757557
26029,-0.013000000000000001,-1.4848892368269941,1.664728874375063,0.15582138462116635,-1.3654844986985273,-0.9576492981859623,-0.6798115907512081,-1.3679285433458563,-0.012808194070161472,-1.5735147367855333,-1.3571085852613414,-1.6935646950136924,1.3805593235178715,-0.09919894257982705,1.5045252207990445,-1.2335743600590356,0.33421468438036384,1.2542858142819593
116701,0.05,0.14254601491130062,0.0628896027093114,1.2932289124360887,-0.2947059026332002,-1.5881333937861453,0.2373368520269199,1.180742792978081,-0.43240505140567087,0.2738408363108356,0.10303765287086478,0.5981143388832582,-0.25925457779806577,1.4503993367940897,-0.18038666667272618,1.6288094958351211,-0.601427026259907,-0.16582377178805963
97128,-0.11599999999999999,-0.4807270602225145,0.5155833099191978,-1.0849868275405674,-0.5364946178737577,-0.8175417213859216,-0.7150865308580592,-0.4829732182333781,-0.08274100362607976,-1.6780820333758937,-0.9746893324171921,0.11200060442026856,-1.2710546445674737,1.027781624237567,0.9054454385868592,0.6040053992804233,-1.2251881666867543,0.7347335266953668
266467,-0.127,1.4929710110345664,-0.11122336160218352,1.7068316498233331,1.5359800841881655,0.618560940814495,0.5195363728817283,0.012601763829609773,-0.9918675278530166,1.4240810988048014,1.3893569578920937,1.3272849405777423,-1.6199512193155456,-1.5079246511015694,-1.7529710949797122,-0.06741797432437913,1.200549601639874,0.5269126116607301
177240,0.258,-0.06521167679997121,-0.25051373305137925,0.4315565428793292,0.4306602430884731,0.8637492002145659,0.8722857739502389,-1.4033267563503553,1.7355120448277943,-0.7369763640626492,-1.6699970648610996,-0.6866148164832143,1.136331721194221,-1.7192335073798306,0.00682576526858161,-1.6929692998939003,1.131242808259113,1.7045644635236725
118352,0.027000000000000003,0.07329345100754335,1.1772125743028776,-0.8437185640646747,-0.2601646575988348,-0.9226224039859522,-0.4681619501101017,-0.6953624962603728,-1.1317331469648533,-0.9809667227734905,-1.0094547190393877,-0.6866148164832143,1.694566240791136,-0.09919894257982705,0.08171073804510481,0.003258170265600122,1.5124301718532975,1.3235594526268384
155276,-0.019,1.2852133193232946,1.629906281512764,-0.6369171953710525,0.18887152784791555,0.47845336401445426,0.8370108338433878,-0.730760709264872,-0.29253943229383444,-1.6432262678457734,0.6940492254481859,0.9800608445327498,1.5898972683667143,1.4856174795071333,-0.03061672111967999,1.6641475681301108,1.2698563950206347,-0.5121919635124547
222229,0.016,1.14670819151578,-0.1808685473267813,0.46602343766159965,0.9833201636383195,0.7586685176145354,0.1315120317063666,-0.730760709264872,1.5606800209379985,0.2389850707807154,1.0764684782923355,1.1536728925552457,-1.4455029319415098,1.0982179096636542,-0.367599098614034,1.310766845180215,0.022334114166940287,1.5660171868339146
145184,-0.001,-0.6192321880300289,1.1423899814405787,-1.4296557753632713,0.05070654771045386,0.12818442201435276,-0.5387118303238038,-0.44757500522887894,-0.8869683135191394,0.2389850707807154,0.5897530655816001,0.14672301402476784,0.5780972015973065,0.1825461991245217,-1.2287762855440503,1.0987384114102776,-1.3291483567578957,-0.616102421029773
94979,0.0,0.2810511427188148,-0.1460459544644823,-1.32625509101646,-0.5364946178737577,-0.677434144585881,0.8370108338433878,0.9329553019465872,-1.4813971947444442,-0.9461109572433702,0.207333812737451,-0.06161144360222784,-1.2710546445674737,0.9221271960984363,1.1301003569164287,0.17994853174054823,1.2352029983302544,-0.44291832516757557
138970,-0.139,0.10791973295942199,-1.0166107760219563,0.4315565428793292,-0.01837594235827699,-0.7825148271859114,-0.9972860517128679,1.180742792978081,-1.2715987660766896,0.06470624313011478,-1.2875778120169505,-0.47828035885621883,-0.294144235272873,-0.5922529405624367,1.8040651119051367,-1.3042505046490147,1.443123378472537,1.3928330909717173
160690,-0.057,-0.7577373158375432,-0.7380300331235646,1.5344971759119812,0.257954017916646,0.7586685176145354,1.2250351750187496,1.3577338580005767,-0.43240505140567087,-1.6432262678457734,0.1378030394930602,-0.44355794925171954,-0.3988132076972944,-0.4513803697102626,0.9054454385868592,-0.8801936371091397,-0.6707338196406679,-1.5859333578580788
92130,0.002,-0.8269898797413006,-1.3300141117826467,-0.3267151423306192,-0.5710358629081232,1.7043946610148097,-1.667509913743038,1.711715988045568,0.7914191158228981,1.5635041609252818,1.0069377050479447,-0.8255044549012113,1.5898972683667143,-0.9444343676928723,-0.7420239624966498,-0.1734321912093478,-0.5667736295695266,-1.2742019853061233
10916,0.044000000000000004,-1.6926469285382657,0.0628896027093114,-1.5675233544923528,-1.5727319689047197,-1.5881333937861453,-1.173660752247123,-1.6511142473818494,-1.5862964090783218,-1.155245550424091,-1.2180470387725597,-1.5893974662001948,0.6827661740217278,0.7108183398201747,0.00682576526858161,-1.374926649238994,-1.71033572035208,1.531380367661475
59235,0.102,-0.5846059060781502,1.2816803528897747,-1.4641226701455414,-0.9855308033205081,-0.7825148271859114,0.41371155256117503,-0.5183714312378772,-1.3065651708546488,-0.283851412171087,-0.418443146462066,-0.40883553964722025,1.2758903510934498,0.9573453388114799,0.19403819720988963,1.0280622668202983,-0.6707338196406679,-0.027276495098301743
31813,0.0,-1.4156366729232368,-0.7032074402612657,0.017953805492084706,-1.2964020086297965,0.8637492002145659,-0.6445366506443571,1.2515392189870793,-0.29253943229383444,1.14523497456384,0.10303765287086478,-1.2768957797597016,-0.5383718375965232,0.2882006272636521,-0.9292363944379576,0.8513719053453503,-1.3291483567578957,-1.1702915277888046
224475,0.01,0.8004453719969941,-1.051433368884255,1.4655633863474407,1.017861408672685,-1.5180796053861247,-0.22123736936214422,1.0391499409600846,-1.411464385188526,0.029850477599994582,-1.1832816521503642,0.4245022908607617,-1.305944302042281,-1.684015364666787,1.6542951663520904,-1.445602793828973,1.3391631884013957,1.115738537592201
243679,0.318,1.700728702745838,-0.006755583015286567,1.3966295967828999,1.2596501239132425,-0.677434144585881,0.7311860135228345,1.4993267100185734,-1.0268339326309757,-1.120389784893971,0.1725684261152556,1.6397866270182353,0.2989799417988489,1.5912719076462638,1.0926578705281673,1.5934714235401317,1.3045097917110153,1.4621067293165964
264928,0.08199999999999999,1.14670819151578,-0.8773204045727604,-1.6709240388391637,1.5359800841881655,1.6693677668147995,-1.596960033529336,1.0037517279555854,0.6165870919331028,0.8663888503228786,0.10303765287086478,1.3272849405777423,0.892104118870571,-0.6979073687015676,0.9803304113633824,-0.8801936371091397,-0.5667736295695266,-1.2395651661336837
10797,0.024,-1.4502629548751156,1.4209707243389706,1.3621627020006295,-1.5727319689047197,0.058130633614332385,0.1315120317063666,-0.6599642832558738,-1.691195623412199,-0.8763994261831298,-0.27938159997328454,-1.658842285409193,-1.0617166997186307,0.8869090533853927,0.5310205747042436,0.8160338330503607,-0.32419985273686386,-0.20046059096049915
236048,-0.133,0.8696979359007513,-0.6335622545366677,-1.3951888805810009,1.1560263888101463,1.77444844941483,-1.667509913743038,0.897557088942088,0.6865199014890206,0.09956200866023499,-1.6699970648610996,1.1189504829507466,-1.2710546445674737,0.25298248455060846,0.00682576526858161,-1.5869550830089316,-0.01231928252344015,0.5615494308331697
151175,0.076,-0.6192321880300289,-1.2951915189203478,0.3626227533147884,0.1197890377791847,-1.3779720285860841,-0.8209113511786124,0.012601763829609773,1.1760495683804484,1.6680714575156426,-1.0442201056615827,-0.47828035885621883,-0.015026975474415543,-0.9092162249798289,-0.4050415850022956,-0.5974890587492229,-0.428160042808005,-0.16582377178805963
90937,-0.11699999999999999,-1.2078789812119655,-0.7380300331235646,0.6383579115729513,-0.6055771079424886,0.9688298828145966,-1.173660752247123,0.5789731719015959,-0.3624722418497526,0.5526869605517972,0.24209919935964602,-0.6171699972742157,-0.6430408100209446,0.32341876997669566,0.68079052025729,-0.10275604661936875,-1.537068736900178,-1.1702915277888046
